genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.48202614379085},"{'trajectory': 0.3354976322105101, 'white_gazing': 0.1217940378234949}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 16.151960784313726},"{'trajectory': -0.15141462960519103, 'white_gazing': 0.08968273284219327}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,13])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 1], [12,15])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 1], [12,15])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.48202614379085},"{'trajectory': 0.3354976322105101, 'white_gazing': 0.1217940378234949}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 21.00490196078432},"{'trajectory': -0.07889864561706249, 'white_gazing': 0.0900637242760386}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.48202614379085},"{'trajectory': 0.3354976322105101, 'white_gazing': 0.1217940378234949}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 16.421568627450984},"{'trajectory': -0.036694371002330375, 'white_gazing': 0.10763791060015745}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 16.29084967320261},"{'trajectory': 0.10014905341943295, 'white_gazing': 0.07249648829075583}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 34.64869281045752},"{'trajectory': -0.05119679470135716, 'white_gazing': 0.11152786800032809}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.48202614379085},"{'trajectory': 0.3354976322105101, 'white_gazing': 0.1217940378234949}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 15.71078431372549},"{'trajectory': -5.990112867034275e-06, 'white_gazing': 0.15706292201484015}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 30.081699346405227},"{'trajectory': -0.3163878515067694, 'white_gazing': 0.1288578607640811}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.48202614379085},"{'trajectory': 0.3354976322105101, 'white_gazing': 0.1217940378234949}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.274509803921568},"{'trajectory': 0.006086831747430325, 'white_gazing': 0.14838240100320896}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 18.700980392156865},"{'trajectory': 0.04604961585992032, 'white_gazing': 0.14743167670416474}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,16])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,17])}",{'brightness': 16.127450980392158},"{'trajectory': 0.009795333283062603, 'white_gazing': 0.15935961620303551}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.6421568627451},"{'trajectory': -0.1457732430345326, 'white_gazing': 0.14722429300771928}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.205882352941174},"{'trajectory': -0.2532465184970249, 'white_gazing': 0.10671009579006807}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 17.69607843137255},"{'trajectory': 0.9181263308971682, 'white_gazing': 0.13320004794879278}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1576775872814185, 'white_gazing': 0.1243588841961968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.431372549019603},"{'trajectory': 0.8623146821857814, 'white_gazing': 0.12712118560416538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 31.70751633986928},"{'trajectory': -0.7667727748331621, 'white_gazing': 0.14839858891600602}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 17.30392156862745},"{'trajectory': -0.09494411019205933, 'white_gazing': 0.08586085117390688}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 21.10294117647058},"{'trajectory': 0.37761652514167954, 'white_gazing': 0.13296800500637093}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.022875816993462},"{'trajectory': -1.5644435975196045, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 16.348039215686274},"{'trajectory': 0.4137576457571833, 'white_gazing': 0.10451025997077737}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 24.844771241830067},"{'trajectory': 0.17705352116995635, 'white_gazing': 0.11515067219395642}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.624183006535947},"{'trajectory': 0.5755414808267, 'white_gazing': 0.09642473910327011}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 30.081699346405227},"{'trajectory': -0.3163878515067694, 'white_gazing': 0.1288578607640811}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.186274509803923},"{'trajectory': -0.46709381480349155, 'white_gazing': 0.09868975345189707}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 22.09150326797386},"{'trajectory': 0.4446253845140708, 'white_gazing': 0.10921281123432593}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 15.514705882352942},"{'trajectory': 3.925744127883222e-05, 'white_gazing': 0.15514705882352836}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 16.666666666666664},"{'trajectory': 0.27334675968471667, 'white_gazing': 0.08683434674641022}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.594264310819452, 'white_gazing': 0.1121981497207489}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.431372549019603},"{'trajectory': 0.8623146821857814, 'white_gazing': 0.12712118560416538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.431372549019603},"{'trajectory': 0.8623146821857814, 'white_gazing': 0.12712118560416538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 23.431372549019603},"{'trajectory': 0.8623146821857814, 'white_gazing': 0.12712118560416538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1576775872814185, 'white_gazing': 0.1243588841961968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 15.514705882352942},"{'trajectory': 5.914868390216319e-16, 'white_gazing': 0.15514705882352836}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.431372549019603},"{'trajectory': 0.8623146821857814, 'white_gazing': 0.12712118560416538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1576775872814185, 'white_gazing': 0.1243588841961968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 22.377450980392158},"{'trajectory': -0.9304931008688058, 'white_gazing': 0.12216408053198025}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1576775872814185, 'white_gazing': 0.1243588841961968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1576775872814185, 'white_gazing': 0.1243588841961968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 24.844771241830067},"{'trajectory': 0.17705352116995635, 'white_gazing': 0.11515067219395642}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.846405228758172},"{'trajectory': -0.5741850279844671, 'white_gazing': 0.11848408605920213}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.431372549019603},"{'trajectory': 0.8623146821857814, 'white_gazing': 0.12712118560416538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 22.27941176470588},"{'trajectory': 0.3711625685125937, 'white_gazing': 0.1100642192419595}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.09803921568628},"{'trajectory': -1.0227082970868335, 'white_gazing': 0.1349355583989561}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 16.037581699346408},"{'trajectory': 0.8588013729725269, 'white_gazing': 0.0981370205816876}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.02777777777778},"{'trajectory': -0.2676540903660479, 'white_gazing': 0.09785289036882452}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 32.22222222222222},"{'trajectory': -0.6437589624557528, 'white_gazing': 0.13262714035772843}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.643790849673202},"{'trajectory': -0.18891291731598245, 'white_gazing': 0.09128088713175699}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.547385620915033},"{'trajectory': 0.5146232970256391, 'white_gazing': 0.11823398116501078}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1576775872814185, 'white_gazing': 0.1243588841961968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 17.30392156862745},"{'trajectory': -0.09494411019205933, 'white_gazing': 0.08586085117390688}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 30.081699346405227},"{'trajectory': -0.3163878515067694, 'white_gazing': 0.1288578607640811}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 20.596405228758172},"{'trajectory': 0.23556584170490874, 'white_gazing': 0.10069719171750073}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 17.85130718954248},"{'trajectory': 0.8359125126980146, 'white_gazing': 0.1140644664984577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.5718954248366},"{'trajectory': -0.6472531100205643, 'white_gazing': 0.12737316549226288}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.29411764705882},"{'trajectory': -0.8046024616565448, 'white_gazing': 0.12131622665475404}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 15.514705882352942},"{'trajectory': 0.2420240796233287, 'white_gazing': 0.08468380186639918}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.102941176470587},"{'trajectory': 0.6730416077078488, 'white_gazing': 0.09462310533306983}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 15.514705882352942},"{'trajectory': 5.914868390216319e-16, 'white_gazing': 0.15514705882352836}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.8640241916033276, 'white_gazing': 0.11621247296471102}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.99673202614379},"{'trajectory': 0.5210477865068353, 'white_gazing': 0.12353001385679499}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 24.844771241830067},"{'trajectory': 0.17705352116995635, 'white_gazing': 0.11515067219395642}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.616013071895424},"{'trajectory': -0.6433414797963588, 'white_gazing': 0.1168657843419152}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.877450980392155},"{'trajectory': -0.2620896254753079, 'white_gazing': 0.17016428441323733}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.09803921568628},"{'trajectory': -0.9342627206327518, 'white_gazing': 0.12436756849154434}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.09803921568628},"{'trajectory': -0.7231067934539203, 'white_gazing': 0.14514882391288156}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.09803921568628},"{'trajectory': -1.0227082970868335, 'white_gazing': 0.1349355583989561}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 24.844771241830067},"{'trajectory': 0.17705352116995635, 'white_gazing': 0.11515067219395642}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.09803921568628},"{'trajectory': -1.0227082970868335, 'white_gazing': 0.1349355583989561}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.98366013071895},"{'trajectory': -0.724902623068226, 'white_gazing': 0.10487217199932465}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 15.514705882352942},"{'trajectory': 0.9264306920862828, 'white_gazing': 0.09627589908375912}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.09803921568628},"{'trajectory': -1.0227082970868335, 'white_gazing': 0.1349355583989561}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.29411764705882},"{'trajectory': -0.8046024616565448, 'white_gazing': 0.12131622665475404}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 30.081699346405227},"{'trajectory': -0.3163878515067694, 'white_gazing': 0.1288578607640811}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 17.720588235294112},"{'trajectory': -0.7085453145733526, 'white_gazing': 0.12585811882066486}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.114379084967318},"{'trajectory': 0.36440916500361104, 'white_gazing': 0.10004424954511015}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 19.09313725490196},"{'trajectory': -0.4560551674216034, 'white_gazing': 0.11392532762173635}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 35.09803921568628},"{'trajectory': -1.0227082970868335, 'white_gazing': 0.1349355583989561}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 30.04084967320262},"{'trajectory': 0.534556025760344, 'white_gazing': 0.1316587958503511}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.29411764705882},"{'trajectory': -0.8046024616565448, 'white_gazing': 0.12131622665475404}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 34.877450980392155},"{'trajectory': -0.2620896254753079, 'white_gazing': 0.17016428441323733}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.09803921568628},"{'trajectory': -1.0227082970868335, 'white_gazing': 0.1349355583989561}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.73039215686274},"{'trajectory': 0.39487169359924745, 'white_gazing': 0.12181088315070701}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 18.022875816993462},"{'trajectory': 0.21766756509882076, 'white_gazing': 0.11368959377754488}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 27.475490196078432},"{'trajectory': 0.6153039171878228, 'white_gazing': 0.11929688004828541}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.877450980392155},"{'trajectory': -0.2620896254753079, 'white_gazing': 0.17016428441323733}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 17.72875816993464},"{'trajectory': 0.03105277401466325, 'white_gazing': 0.08642423360031654}",0
